fulfilment,saleschannel,shipservicelevel,category,size,qty,amount,shipcity,shipstate,b2b,Purchased_day,Purchased_month,rejected,Price_Pred
Merchant,Amazon.in,Standard,kurta,XL,1,399.0,TENKASI,TAMIL NADU,False,27,4,not rejected,372.9556666666667
Merchant,Amazon.in,Standard,kurta,3XL,1,568.0,Chennai,TAMIL NADU,False,27,4,not rejected,483.37
Merchant,Amazon.in,Standard,Set,M,0,722.86,NEW RAIPUR,CHHATTISGARH,False,27,4,rejected,782.1233333333334
Merchant,Amazon.in,Standard,Set,XL,1,824.0,CHENNAI,TAMIL NADU,False,27,4,not rejected,435.14746428571425
Merchant,Amazon.in,Standard,Western Dress,S,1,699.0,HYDERABAD,TELANGANA,False,27,4,not rejected,574.9828333333334
Merchant,Amazon.in,Standard,Set,XXL,1,715.0,MUMBAI,MAHARASHTRA,False,27,4,not rejected,425.99333333333334
Merchant,Amazon.in,Standard,Set,XS,1,852.0,BHUBANESWAR,ODISHA,False,27,4,not rejected,553.95
Merchant,Amazon.in,Standard,kurta,S,1,429.0,PATNA,BIHAR,False,27,4,not rejected,998.3283333333334
Merchant,Amazon.in,Standard,Set,M,1,563.0,BENGALURU,KARNATAKA,False,27,4,not rejected,837.24
Merchant,Amazon.in,Standard,kurta,M,1,517.0,RANCHI,JHARKHAND,False,27,4,not rejected,542.9166666666666
Amazon,Amazon.in,Expedited,Set,3XL,1,599.0,Chennai,TAMIL NADU,False,27,4,rejected,478.94
Merchant,Amazon.in,Standard,Set,XL,1,626.0,MUMBAI,MAHARASHTRA,False,27,4,not rejected,422.64
Merchant,Amazon.in,Standard,Set,3XL,1,759.0,RANCHI,JHARKHAND,False,27,4,not rejected,481.36
Merchant,Amazon.in,Standard,Set,S,1,597.0,Kunnamkulam,KERALA,False,27,4,not rejected,515.88
Merchant,Amazon.in,Standard,kurta,XL,1,329.0,Chennai,TAMIL NADU,False,27,4,not rejected,790.2916666666667
Merchant,Amazon.in,Standard,Set,L,1,597.0,AZAMGARH,UTTAR PRADESH,False,27,4,not rejected,760.01
Merchant,Amazon.in,Standard,Top,L,1,493.0,MUMBAI,MAHARASHTRA,False,27,4,not rejected,535.73
Merchant,Amazon.in,Standard,kurta,XXL,1,487.0,MUMBAI,MAHARASHTRA,False,27,4,not rejected,621.135
Merchant,Amazon.in,Standard,Set,L,1,636.0,MUZAFFARNAGAR,UTTAR PRADESH,False,27,4,not rejected,828.0
Merchant,Amazon.in,Standard,kurta,XS,1,568.0,CHERTHALA,KERALA,False,27,4,not rejected,682.5690714285715
Merchant,Amazon.in,Standard,Western Dress,S,0,842.86,Kakkabe,KARNATAKA,False,27,4,rejected,762.47
Merchant,Amazon.in,Standard,kurta,XL,1,399.0,NEW DELHI,DELHI,False,27,4,not rejected,692.3666666666664
Merchant,Amazon.in,Standard,Set,M,1,759.0,NADIAD,Gujarat,False,27,4,not rejected,469.405
Merchant,Amazon.in,Standard,Western Dress,S,0,842.86,Kakkabe,KARNATAKA,False,27,4,rejected,797.6728571428574
Merchant,Amazon.in,Standard,Bottom,XXL,1,284.0,Cochin,KERALA,False,27,4,not rejected,766.355
Merchant,Amazon.in,Standard,Set,L,1,534.0,MUZAFFARNAGAR,UTTAR PRADESH,False,27,4,not rejected,665.0
Amazon,Amazon.in,Expedited,kurta,L,1,487.0,MUMBAI,MAHARASHTRA,False,27,4,rejected,394.2130714285714
Merchant,Amazon.in,Standard,Western Dress,L,1,859.0,NEW DELHI,DELHI,False,27,4,not rejected,400.48800000000006
Merchant,Amazon.in,Standard,Set,XS,0,568.57,THIRUVANANTHAPURAM,KERALA,False,27,4,rejected,742.39
Merchant,Amazon.in,Standard,Western Dress,3XL,1,665.0,MUMBAI 400057,MAHARASHTRA,False,27,4,not rejected,736.625
Merchant,Amazon.in,Standard,kurta,L,0,454.29,KOTA,RAJASTHAN,False,27,4,rejected,434.56333333333333
Merchant,Amazon.in,Standard,Set,L,1,613.0,Mumbai,MAHARASHTRA,False,27,4,not rejected,928.97
Merchant,Amazon.in,Standard,Set,M,1,563.0,CHENNAI,TAMIL NADU,False,27,4,rejected,832.37
Amazon,Amazon.in,Expedited,Set,M,0,665.1355519636998,MYSURU,KARNATAKA,False,27,4,rejected,761.74
Amazon,Amazon.in,Expedited,Set,XL,0,665.1355519636998,MUMBAI,MAHARASHTRA,False,27,4,rejected,665.0
Merchant,Amazon.in,Standard,Set,XL,0,665.1355519636998,MUMBAI,MAHARASHTRA,False,27,4,rejected,469.25
Merchant,Amazon.in,Standard,kurta,M,0,665.1355519636998,TIRUPATI,ANDHRA PRADESH,False,27,4,rejected,519.62
Merchant,Amazon.in,Standard,kurta,XS,1,568.0,NOIDA,UTTAR PRADESH,False,27,4,not rejected,766.3433333333335
Merchant,Amazon.in,Standard,kurta,L,1,442.0,GAURELA,CHHATTISGARH,False,27,4,not rejected,665.0
Merchant,Amazon.in,Standard,Set,L,1,666.0,THANE,MAHARASHTRA,False,27,4,not rejected,682.64
Merchant,Amazon.in,Standard,kurta,3XL,1,517.0,NAHAN,HIMACHAL PRADESH,False,27,4,rejected,438.50666666666666
Merchant,Amazon.in,Standard,Set,L,1,597.0,MUMBAI,MAHARASHTRA,False,27,4,not rejected,487.76
Merchant,Amazon.in,Standard,kurta,XXL,1,376.0,KARKAL,KARNATAKA,False,27,4,not rejected,665.0
Merchant,Amazon.in,Standard,kurta,L,1,280.0,MUMBAI,MAHARASHTRA,False,27,4,not rejected,624.9781666666667
Merchant,Amazon.in,Standard,kurta,XL,1,499.0,NAVI MUMBAI,MAHARASHTRA,False,27,4,not rejected,665.0
Merchant,Amazon.in,Standard,Western Dress,L,1,825.0,THANE,MAHARASHTRA,False,27,4,not rejected,691.88
Merchant,Amazon.in,Standard,kurta,3XL,1,499.0,Hyderabad,TELANGANA,False,27,4,not rejected,521.18
Merchant,Amazon.in,Standard,kurta,3XL,0,358.1,RAMPUR,MADHYA PRADESH,False,27,4,rejected,665.0
Merchant,Amazon.in,Standard,kurta,XL,0,665.1355519636998,CHENNAI,TAMIL NADU,False,27,4,rejected,504.6099999999999
Merchant,Amazon.in,Standard,Western Dress,L,1,744.0,THANE,MAHARASHTRA,False,27,4,not rejected,779.4948333333334
Amazon,Amazon.in,Expedited,kurta,3XL,1,399.0,BENGALURU,KARNATAKA,False,27,4,rejected,490.4243333333333
Merchant,Amazon.in,Standard,Set,XXL,1,699.0,Amritsar,punjab,False,27,4,not rejected,499.2117619047619
Merchant,Amazon.in,Standard,kurta,XXL,1,406.0,CHENNAI,TAMIL NADU,False,27,4,not rejected,449.15908333333334
Merchant,Amazon.in,Standard,kurta,L,1,295.0,HYDERABAD,TELANGANA,False,27,4,not rejected,665.0
Merchant,Amazon.in,Standard,kurta,XXL,1,517.0,PADRA,Gujarat,False,27,4,not rejected,665.0
Merchant,Amazon.in,Standard,kurta,M,0,380.0,Lonavla,MAHARASHTRA,False,27,4,rejected,474.6657142857143
Merchant,Amazon.in,Standard,Set,M,1,654.0,HUBBALLI,KARNATAKA,False,27,4,not rejected,755.73
Merchant,Amazon.in,Standard,kurta,XXL,0,280.95,KOTTAYAM,KERALA,False,27,4,rejected,711.63
Merchant,Amazon.in,Standard,Bottom,3XL,1,360.0,MUMBAI,MAHARASHTRA,False,27,4,not rejected,456.09
Merchant,Amazon.in,Standard,Set,XS,1,545.0,PUNE,MAHARASHTRA,False,27,4,rejected,741.5105000000002
Merchant,Amazon.in,Standard,kurta,XL,1,368.0,PALAMPUR,HIMACHAL PRADESH,False,27,4,not rejected,708.03
Merchant,Amazon.in,Standard,Set,XXL,1,654.0,BENGALURU,KARNATAKA,False,27,4,not rejected,766.4966666666667
Amazon,Amazon.in,Expedited,kurta,XXL,1,295.0,KOTTAYAM,KERALA,False,27,4,rejected,566.8799743589743
Merchant,Amazon.in,Standard,Set,S,0,922.86,LUCKNOW,UTTAR PRADESH,False,27,4,rejected,676.71
Merchant,Amazon.in,Standard,kurta,L,1,487.0,KOLKATA,WEST BENGAL,False,27,4,not rejected,474.9
Merchant,Amazon.in,Standard,Top,M,1,523.0,KOVILPATTI,TAMIL NADU,False,27,4,not rejected,777.875
Merchant,Amazon.in,Standard,kurta,XS,0,665.1355519636998,CHERTHALA,KERALA,False,27,4,rejected,779.35
Merchant,Amazon.in,Standard,Top,M,1,574.0,HYDERABAD,TELANGANA,False,27,4,not rejected,665.0
Merchant,Amazon.in,Standard,Set,S,1,1126.0,DHEMAJI,ASSAM,False,27,4,rejected,628.02
Merchant,Amazon.in,Standard,Set,3XL,1,632.0,CHENNAI,TAMIL NADU,False,27,4,not rejected,665.0
Merchant,Amazon.in,Standard,kurta,XXL,0,665.1355519636998,Banglore,KARNATAKA,False,27,4,rejected,402.995
Merchant,Amazon.in,Standard,Set,M,1,715.0,DEHRADUN,UTTARAKHAND,False,27,4,not rejected,589.21
Merchant,Amazon.in,Standard,Western Dress,XL,1,807.0,THANE,MAHARASHTRA,False,27,4,not rejected,513.8583333333333
Merchant,Amazon.in,Standard,Set,XXL,1,680.0,JAIPUR,RAJASTHAN,False,27,4,not rejected,746.2966666666666
Merchant,Amazon.in,Standard,kurta,XL,1,487.0,BILASPUR,CHHATTISGARH,False,27,4,not rejected,673.38
Merchant,Amazon.in,Standard,kurta,S,1,487.0,cortalim,GOA,False,27,4,not rejected,685.5433333333333
Merchant,Amazon.in,Standard,kurta,M,1,665.1355519636998,Porvorim,GOA,False,27,4,not rejected,502.09
Amazon,Amazon.in,Expedited,Set,S,1,696.0,LAHARPUR,UTTAR PRADESH,False,27,4,rejected,721.41
Merchant,Amazon.in,Standard,kurta,M,1,399.0,Thrissur,KERALA,False,27,4,not rejected,753.87
Merchant,Amazon.in,Standard,Western Dress,M,0,665.1355519636998,CHENNAI,TAMIL NADU,False,27,4,rejected,558.55
Amazon,Amazon.in,Expedited,Set,L,0,665.1355519636998,VASAI VIRAR,MAHARASHTRA,False,27,4,rejected,800.324
Merchant,Amazon.in,Standard,Western Dress,3XL,1,725.0,MAHABUBNAGAR,TELANGANA,False,27,4,not rejected,543.865
Merchant,Amazon.in,Standard,Western Dress,3XL,1,744.0,Thane,MAHARASHTRA,False,27,4,not rejected,665.0
Merchant,Amazon.in,Standard,Set,XXL,1,597.0,BENGALURU,KARNATAKA,False,27,4,not rejected,516.3
Merchant,Amazon.in,Standard,kurta,XL,1,725.0,Kolkata,WEST BENGAL,False,27,4,not rejected,386.86199999999997
Merchant,Amazon.in,Standard,Set,S,0,665.1355519636998,Kunnamkulam,KERALA,False,27,4,rejected,608.76
Amazon,Amazon.in,Expedited,Set,XXL,1,599.0,Pune,MAHARASHTRA,False,27,4,rejected,766.118
Merchant,Amazon.in,Standard,kurta,L,1,549.0,KADAPA,ANDHRA PRADESH,False,27,4,not rejected,665.0
Merchant,Amazon.in,Standard,Set,L,0,665.1355519636998,VISAKHAPATNAM,ANDHRA PRADESH,False,27,4,rejected,645.3
Merchant,Amazon.in,Standard,kurta,L,1,399.0,Motebennur,KARNATAKA,False,27,4,not rejected,739.0
Merchant,Amazon.in,Standard,Set,S,0,665.1355519636998,VARANASI,UTTAR PRADESH,False,27,4,rejected,665.0
Amazon,Amazon.in,Expedited,kurta,L,0,665.1355519636998,VIJAYAWADA,ANDHRA PRADESH,False,27,4,rejected,424.87316666666675
Amazon,Amazon.in,Expedited,kurta,XS,1,399.0,Ettaiyapuram,TAMIL NADU,False,27,4,rejected,776.895
Merchant,Amazon.in,Standard,Top,M,1,518.0,PUNE,MAHARASHTRA,False,27,4,not rejected,665.0
Amazon,Amazon.in,Expedited,Top,XL,1,574.0,Chennai,TAMIL NADU,False,27,4,rejected,700.1516666666668
Merchant,Amazon.in,Standard,kurta,XXL,1,435.0,Vakadu(m),ANDHRA PRADESH,False,27,4,not rejected,661.2383333333332
Merchant,Amazon.in,Standard,Set,M,1,1033.0,NEW DELHI,DELHI,False,27,4,not rejected,665.0
Merchant,Amazon.in,Standard,Set,XL,1,626.0,BENGALURU,KARNATAKA,False,27,4,not rejected,711.87
Merchant,Amazon.in,Standard,kurta,XS,1,487.0,FARIDABAD,HARYANA,False,27,4,not rejected,732.93
Amazon,Amazon.in,Expedited,Blouse,Free,0,665.1355519636998,HYDERABAD,TELANGANA,False,27,4,rejected,665.0
Amazon,Amazon.in,Expedited,kurta,XL,1,363.0,BENGALURU,KARNATAKA,False,27,4,rejected,474.41
Merchant,Amazon.in,Standard,Set,M,1,612.0,HUBBALLI,KARNATAKA,False,27,4,not rejected,665.0
Merchant,Amazon.in,Standard,kurta,XL,1,568.0,HASSAN,KARNATAKA,False,27,4,not rejected,506.96
Merchant,Amazon.in,Standard,Set,XS,1,692.0,GURUGRAM,HARYANA,False,27,4,not rejected,604.41
Merchant,Amazon.in,Standard,Set,XS,1,597.0,NEEM KA THANA,RAJASTHAN,False,27,4,rejected,642.1333333333332
Merchant,Amazon.in,Standard,kurta,S,1,318.0,NASHIK,MAHARASHTRA,False,27,4,rejected,735.56
Merchant,Amazon.in,Standard,Set,XXL,1,665.1355519636998,BENGALURU,KARNATAKA,False,27,4,rejected,450.77
Merchant,Amazon.in,Standard,Set,S,1,1115.0,PATNA,BIHAR,False,27,4,not rejected,754.82
Merchant,Amazon.in,Standard,kurta,XXL,1,299.0,PATHANAMTHITTA,KERALA,False,27,4,not rejected,441.49904761904764
Amazon,Amazon.in,Expedited,kurta,S,1,533.0,NORTH GOA,GOA,False,27,4,rejected,786.665
Merchant,Amazon.in,Standard,Set,S,1,665.1355519636998,NOIDA,UTTAR PRADESH,False,27,4,not rejected,733.65
Merchant,Amazon.in,Standard,Western Dress,S,1,744.0,PUDUKKOTTAI,TAMIL NADU,False,27,4,not rejected,813.9733333333335
Merchant,Amazon.in,Standard,Western Dress,3XL,1,744.0,BENGALURU,KARNATAKA,False,27,4,not rejected,528.6791666666667
Merchant,Amazon.in,Standard,Set,S,1,792.0,BENGALURU,KARNATAKA,False,27,4,rejected,479.575
Merchant,Amazon.in,Standard,kurta,L,1,487.0,chennai,TAMIL NADU,False,27,4,not rejected,427.29
Merchant,Amazon.in,Standard,Set,XXL,1,1115.0,NOIDA,UTTAR PRADESH,False,27,4,not rejected,414.10666666666674
Merchant,Amazon.in,Standard,kurta,L,1,517.0,DEHRADUN,UTTARAKHAND,False,27,4,not rejected,760.3766666666666
Amazon,Amazon.in,Expedited,Set,XL,1,635.0,NEW DELHI,DELHI,False,27,4,rejected,822.4580000000001
Amazon,Amazon.in,Expedited,Set,M,0,665.1355519636998,MUMBAI,MAHARASHTRA,False,27,4,rejected,527.05
Merchant,Amazon.in,Standard,Set,XXL,1,499.0,JAIPUR,RAJASTHAN,True,27,4,not rejected,775.06
Merchant,Amazon.in,Standard,kurta,L,1,517.0,Ghaziabad,UTTAR PRADESH,False,27,4,not rejected,665.0
Merchant,Amazon.in,Standard,Western Dress,S,1,744.0,Nizamabad,TELANGANA,False,27,4,not rejected,486.68
Merchant,Amazon.in,Standard,kurta,M,0,380.0,MADHUBANI,BIHAR,False,27,4,rejected,786.67
Merchant,Amazon.in,Standard,Set,M,1,612.0,Okha,Gujarat,False,27,4,not rejected,499.99800000000005
Merchant,Amazon.in,Standard,kurta,3XL,1,665.1355519636998,THANE,MAHARASHTRA,False,27,4,rejected,479.98
Merchant,Amazon.in,Standard,kurta,L,0,492.38,SALEM,TAMIL NADU,False,27,4,rejected,388.515
Merchant,Amazon.in,Standard,Set,XL,1,636.0,CHENNAI,TAMIL NADU,False,27,4,rejected,763.715
Amazon,Amazon.in,Expedited,Top,S,1,487.0,JAMMU,JAMMU & KASHMIR,False,27,4,rejected,717.4966666666667
Merchant,Amazon.in,Standard,Western Dress,XXL,1,625.0,THANE,MAHARASHTRA,False,27,4,not rejected,467.61
Amazon,Amazon.in,Expedited,Set,XL,1,653.0,JAIPUR,RAJASTHAN,False,27,4,rejected,770.815
Merchant,Amazon.in,Standard,Top,3XL,1,399.0,DAVANAGERE,KARNATAKA,False,27,4,not rejected,665.0
Merchant,Amazon.in,Standard,Set,M,1,1092.0,Amravati,MAHARASHTRA,False,27,4,not rejected,780.82
Amazon,Amazon.in,Expedited,kurta,XXL,0,665.1355519636998,Opposite to Sri mookambika Temple kollur,KARNATAKA,False,27,4,rejected,569.25
Amazon,Amazon.in,Expedited,Set,S,0,665.1355519636998,PANCHKULA,HARYANA,False,27,4,rejected,665.0
Merchant,Amazon.in,Standard,kurta,M,1,399.0,ghaziabad,UTTAR PRADESH,False,27,4,not rejected,476.36
Merchant,Amazon.in,Standard,Top,XXL,1,377.0,LUCKNOW,UTTAR PRADESH,False,27,4,rejected,738.41
Merchant,Amazon.in,Standard,Set,XS,1,939.0,CHENNAI,TAMIL NADU,False,27,4,not rejected,492.06683333333336
Amazon,Amazon.in,Expedited,Set,M,0,665.1355519636998,VARANASI,UTTAR PRADESH,False,27,4,rejected,407.07
Amazon,Amazon.in,Expedited,Set,S,0,665.1355519636998,ERANHOLI,KERALA,False,27,4,rejected,432.6
Merchant,Amazon.in,Standard,Western Dress,S,1,859.0,MUMBAI,MAHARASHTRA,False,27,4,rejected,746.54
Amazon,Amazon.in,Expedited,Set,L,0,665.1355519636998,BHUBANESWAR,ODISHA,False,27,4,rejected,394.98
Merchant,Amazon.in,Standard,kurta,XL,1,499.0,PANAJI,GOA,False,27,4,not rejected,699.9883333333335
Amazon,Amazon.in,Expedited,Set,S,0,665.1355519636998,ERANHOLI,KERALA,False,27,4,rejected,665.0
Merchant,Amazon.in,Standard,kurta,XXL,1,459.0,BADLAPUR,MAHARASHTRA,False,27,4,not rejected,646.4866666666667
Merchant,Amazon.in,Standard,Set,XL,1,725.0,"Thirunagar, Madurai",TAMIL NADU,False,27,4,not rejected,665.0
Merchant,Amazon.in,Standard,Set,XXL,0,568.57,Erode,TAMIL NADU,False,27,4,rejected,398.22
Amazon,Amazon.in,Expedited,kurta,XL,1,442.0,BHADRESWAR,WEST BENGAL,False,27,4,rejected,750.12
Merchant,Amazon.in,Standard,kurta,XXL,0,665.1355519636998,AHMEDABAD,Gujarat,False,27,4,rejected,791.43
Merchant,Amazon.in,Standard,Western Dress,L,1,665.0,Gurugram,HARYANA,False,27,4,not rejected,951.2966666666667
Merchant,Amazon.in,Standard,kurta,L,1,459.0,Delhi,DELHI,False,27,4,not rejected,485.46
Amazon,Amazon.in,Expedited,kurta,M,0,665.1355519636998,SITAPUR,UTTAR PRADESH,False,27,4,rejected,486.676
Merchant,Amazon.in,Standard,kurta,XXL,1,517.0,IMPHAL,MANIPUR,False,27,4,not rejected,725.3776190476191
Merchant,Amazon.in,Standard,Set,XL,0,1090.18,KOLKATA,WEST BENGAL,False,27,4,rejected,437.40166666666664
Merchant,Amazon.in,Standard,Set,S,1,654.0,RANCHI,JHARKHAND,False,27,4,not rejected,537.21
Merchant,Amazon.in,Standard,Set,M,0,665.1355519636998,NEW DELHI,DELHI,False,27,4,rejected,443.246
Merchant,Amazon.in,Standard,Set,XL,1,824.0,RIICO INDUSTRIAL AREA KHUSHKHERA,RAJASTHAN,False,27,4,not rejected,423.61
Merchant,Amazon.in,Standard,kurta,XL,1,459.0,Nagercoil,TAMIL NADU,False,27,4,not rejected,746.28
Merchant,Amazon.in,Standard,Set,L,1,597.0,HYDERABAD,TELANGANA,False,27,4,not rejected,756.18
Merchant,Amazon.in,Standard,Top,M,1,839.0,VAPI,Gujarat,False,27,4,not rejected,806.98
Merchant,Amazon.in,Standard,kurta,L,1,458.0,FARIDABAD,HARYANA,False,27,4,not rejected,901.63
Merchant,Amazon.in,Standard,kurta,M,1,399.0,MUDIGERE,KARNATAKA,False,27,4,not rejected,758.28
Merchant,Amazon.in,Standard,Set,L,0,665.1355519636998,HYDERABAD,TELANGANA,False,27,4,rejected,831.5466666666667
Merchant,Amazon.in,Standard,Set,XL,1,599.0,IMPHAL,MANIPUR,False,27,4,not rejected,665.0
Merchant,Amazon.in,Standard,kurta,XXL,1,342.0,PUNE,MAHARASHTRA,False,27,4,not rejected,665.0
Amazon,Amazon.in,Expedited,kurta,XS,0,665.1355519636998,GURGAON,HARYANA,False,27,4,rejected,766.8385714285714
Merchant,Amazon.in,Standard,Set,L,0,665.1355519636998,HARDOI,UTTAR PRADESH,False,27,4,rejected,465.86
Merchant,Amazon.in,Standard,Set,M,0,845.71,HYDERABAD,TELANGANA,False,27,4,rejected,772.16
Merchant,Amazon.in,Standard,Set,L,1,597.0,Banglore,KARNATAKA,False,27,4,rejected,829.985
Merchant,Amazon.in,Standard,Set,XXL,1,771.0,HYDERABAD,TELANGANA,False,27,4,not rejected,807.9975
Merchant,Amazon.in,Standard,Set,M,1,597.0,VASAI VIRAR,MAHARASHTRA,False,27,4,not rejected,490.95333333333326
Merchant,Amazon.in,Standard,Top,S,1,599.0,JABALPUR,MADHYA PRADESH,False,27,4,not rejected,523.18
Amazon,Amazon.in,Expedited,Set,XXL,0,665.1355519636998,UDAIPUR,RAJASTHAN,False,27,4,rejected,443.91842857142854
Merchant,Amazon.in,Standard,Set,M,0,665.1355519636998,VASAI VIRAR,MAHARASHTRA,False,27,4,rejected,637.7308333333334
Merchant,Amazon.in,Standard,kurta,S,0,302.86,NASHIK,MAHARASHTRA,False,27,4,rejected,665.0
Merchant,Amazon.in,Standard,Blouse,XXL,1,665.0,CHENNAI,TAMIL NADU,False,27,4,not rejected,454.95
Merchant,Amazon.in,Standard,Set,XL,0,662.86,DURGAPUR,WEST BENGAL,False,27,4,rejected,447.94
Merchant,Amazon.in,Standard,kurta,XL,1,458.0,VISAKHAPATNAM,ANDHRA PRADESH,False,27,4,not rejected,610.18
Merchant,Amazon.in,Standard,kurta,M,1,295.0,MARIGAON,ASSAM,False,27,4,not rejected,698.1586666666667
Merchant,Amazon.in,Standard,kurta,M,1,399.0,GHAZIABAD,UTTAR PRADESH,False,27,4,not rejected,509.4511666666666
Merchant,Amazon.in,Standard,Set,S,1,969.0,SONBHADRA,UTTAR PRADESH,False,27,4,not rejected,665.0
Merchant,Amazon.in,Standard,kurta,M,1,376.0,GONDA,UTTAR PRADESH,False,27,4,not rejected,773.44
Merchant,Amazon.in,Standard,Top,XXL,1,599.0,HYDERABAD,TELANGANA,False,27,4,not rejected,478.9306666666666
Merchant,Amazon.in,Standard,kurta,XL,1,459.0,HYDERABAD,TELANGANA,False,27,4,not rejected,665.0
Merchant,Amazon.in,Standard,Set,M,0,665.1355519636998,NEW DELHI,DELHI,False,27,4,rejected,665.0
Merchant,Amazon.in,Standard,Set,XXL,0,536.19,GHAZIABAD,UTTAR PRADESH,False,27,4,rejected,452.0233333333333
Merchant,Amazon.in,Standard,Western Dress,3XL,1,725.0,PIMPRI CHINCHWAD,MAHARASHTRA,False,27,4,not rejected,703.3541666666665
Merchant,Amazon.in,Standard,Western Dress,S,1,744.0,HYDERABAD,TELANGANA,False,27,4,not rejected,516.06
Merchant,Amazon.in,Standard,kurta,M,1,517.0,ONGOLE,ANDHRA PRADESH,False,27,4,not rejected,809.2916666666667
Amazon,Amazon.in,Expedited,kurta,XS,0,665.1355519636998,PUDUCHERRY,PUDUCHERRY,False,27,4,rejected,381.045
Merchant,Amazon.in,Standard,kurta,XL,1,362.0,HYDERABAD,TELANGANA,False,27,4,not rejected,665.0
Merchant,Amazon.in,Standard,Set,XXL,1,563.0,BENGALURU,KARNATAKA,False,27,4,not rejected,709.9910476190478
Merchant,Amazon.in,Standard,kurta,S,1,399.0,THIRUVARUR,TAMIL NADU,False,27,4,not rejected,813.89
Merchant,Amazon.in,Standard,Set,XL,1,612.0,GANJAM,ODISHA,False,27,4,not rejected,588.1816666666666
Merchant,Amazon.in,Standard,kurta,L,1,399.0,PUNE,MAHARASHTRA,False,27,4,not rejected,521.7655
Merchant,Amazon.in,Standard,Set,XL,1,888.0,Thalassery,KERALA,False,27,4,not rejected,745.4
Merchant,Amazon.in,Standard,kurta,M,1,499.0,DEHRADUN,UTTARAKHAND,False,27,4,not rejected,437.14
Merchant,Amazon.in,Standard,Set,XXL,1,631.0,SURAT,Gujarat,False,27,4,not rejected,565.16
Merchant,Amazon.in,Standard,Set,XS,1,852.0,GUWAHATI,ASSAM,False,27,4,not rejected,722.3416666666666
Merchant,Amazon.in,Standard,Western Dress,M,1,791.0,GUWAHATI,ASSAM,False,27,4,not rejected,711.2343333333334
Merchant,Amazon.in,Standard,Top,S,1,329.0,PUDUCHERRY,PUDUCHERRY,False,27,4,not rejected,510.74
Amazon,Amazon.in,Expedited,kurta,M,0,665.1355519636998,SITAPUR,UTTAR PRADESH,False,27,4,rejected,947.84
Merchant,Amazon.in,Standard,Set,3XL,1,759.0,MUMBAI,MAHARASHTRA,False,27,4,not rejected,665.0
Merchant,Amazon.in,Standard,Set,L,1,1099.0,Haldaur district Bijnor,UTTAR PRADESH,False,27,4,rejected,665.0
Merchant,Amazon.in,Standard,Set,M,1,597.0,SHIMLA,HIMACHAL PRADESH,False,27,4,not rejected,722.33
Merchant,Amazon.in,Standard,kurta,L,1,442.0,Bhogapuram,ANDHRA PRADESH,False,27,4,rejected,482.4533333333334
Merchant,Amazon.in,Standard,Western Dress,M,1,744.0,HOSUR,TAMIL NADU,False,27,4,not rejected,761.6837857142856
Merchant,Amazon.in,Standard,Set,M,1,759.0,Madanapalli Chittoor,ANDHRA PRADESH,False,27,4,rejected,447.26
Merchant,Amazon.in,Standard,Western Dress,XS,1,744.0,CHENNAI,TAMIL NADU,False,27,4,not rejected,577.4553333333332
Merchant,Amazon.in,Standard,kurta,L,0,420.96,LIMKHEDA,Gujarat,False,27,4,rejected,717.0066666666665
Merchant,Amazon.in,Standard,Set,XXL,1,968.0,Mihijam,JHARKHAND,False,27,4,not rejected,447.87
Merchant,Amazon.in,Standard,Western Dress,XL,1,625.0,MUMBAI,MAHARASHTRA,False,27,4,not rejected,787.86
Merchant,Amazon.in,Standard,Set,L,1,824.0,MUMBAI,MAHARASHTRA,False,27,4,not rejected,393.89
Merchant,Amazon.in,Standard,Top,XXL,0,570.48,HYDERABAD,TELANGANA,False,27,4,rejected,388.69166666666666
Merchant,Amazon.in,Standard,Top,M,1,518.0,JAIPUR,RAJASTHAN,False,27,4,not rejected,665.0
Merchant,Amazon.in,Standard,kurta,XL,1,568.0,NAKREKAL,TELANGANA,False,27,4,not rejected,792.535
Merchant,Amazon.in,Standard,Set,S,1,939.0,MUMBAI,MAHARASHTRA,False,27,4,not rejected,425.9558333333334
Merchant,Amazon.in,Standard,Set,XL,0,665.1355519636998,SAWANTWADI,MAHARASHTRA,False,27,4,rejected,470.79
Merchant,Amazon.in,Standard,Western Dress,M,0,657.14,AHMEDABAD,Gujarat,False,27,4,rejected,730.045
Merchant,Amazon.in,Standard,Set,3XL,1,684.0,Greater noida West,UTTAR PRADESH,False,27,4,rejected,505.06
Amazon,Amazon.in,Expedited,kurta,XXL,0,665.1355519636998,NELLORE,ANDHRA PRADESH,False,27,4,rejected,435.91
Merchant,Amazon.in,Standard,kurta,XXL,1,353.0,Hyderabad,TELANGANA,False,27,4,rejected,442.41
Merchant,Amazon.in,Standard,Western Dress,L,0,708.57,HYDERABAD,TELANGANA,False,27,4,rejected,396.25
Merchant,Amazon.in,Standard,kurta,S,1,368.0,GHAZIABAD,UTTAR PRADESH,False,27,4,rejected,695.99
Merchant,Amazon.in,Standard,Set,XL,0,665.1355519636998,SAWANTWADI,MAHARASHTRA,False,27,4,rejected,812.68
Merchant,Amazon.in,Standard,Set,S,1,1115.0,SHILLONG,MEGHALAYA,False,27,4,not rejected,587.52
Merchant,Amazon.in,Standard,Set,XXL,1,969.0,VALLAM THANJAVUR DISTRICT,TAMIL NADU,False,27,4,rejected,444.35
